X-axis,Y-axis,time(in seconds)
67.79,27.36,5186
65.61,42.93,5187
66.29,28.08,5188
65.52,18.13,5189
68.79,26.02,5190
69.64,26.44,5191
68.84,30.24,5192
22.07,25.34,5193
22.8,23.44,5194
23.04,26.38,5195
24.25,21.47,5196
27.33,24.37,5197
24.79,29.14,5198
21.97,22.63,5199
22.67,11.56,5200
23.27,29.18,5201
27.59,25.27,5202
23.04,25.53,5203
18.21,29.12,5204
22.51,26.05,5205
20.69,28.81,5206
17.6,16.91,5207
21.41,10.46,5208
17.47,33.93,5209
19.66,22.73,5210
23.47,28.21,5211
21.02,25.75,5212
22.36,23.87,5213
24.19,20.66,5214
13.81,32.81,5215
14.28,30.79,5216
16.04,34.27,5217
15.57,31.69,5218
18.82,30.88,5219
13.14,42.8,5220
14.39,27.12,5221
12.41,10.46,5222
12.36,42.53,5223
19.32,31.42,5224
14.44,33.75,5225
12.7,36.88,5226
13.82,34.07,5227
12.6,25.08,5228
8.63,24.97,5229
15.7,34.91,5230
11.2,10.89,5231
11.24,43.12,5232
13.39,30.33,5233
14.63,26.68,5234
9.07,32.71,5235
12.16,32.6,5236
22.03,17.42,5237
15.26,20.83,5238
25.32,43.52,5239
27.15,29.59,5240
18.37,21.71,5241
16.23,18.19,5242
15.1,19.65,5243
17.87,14.98,5244
16.93,25.02,5245
23.45,37.19,5246
14.89,15.13,5247
11.59,21.34,5248
15.26,17.8,5249
16.87,34.63,5250
20.7,43.57,5251
15.9,16.26,5252
14.31,15.66,5253
17.24,22.23,5254
14.68,19.99,5255
11.42,20.84,5256
14.84,21.3,5257
16.16,25,5258
28.84,16.36,5259
26.9,20.4,5260
29.8,41.97,5261
40.69,25.37,5262
28.66,22.25,5263
29.7,19.16,5264
35.15,11.35,5265
26.61,26.51,5266
32.77,33.1,5267
24.65,15.54,5268
25.74,19.58,5269
22.67,21.55,5270
27.65,18.36,5271
27.94,33.05,5272
27.91,41.06,5273
25.93,16.69,5274
22.07,20.46,5275
27.18,23.36,5276
24.8,16.1,5277
25.04,20.18,5278
26.01,20.98,5279
27.33,10.87,5280
59.54,29.61,5281
65.04,9.9,5282
61.06,19.01,5283
68.93,25.28,5284
68.25,28.24,5285
66.31,34.24,5286
72.48,21.6,5287
70.18,16.31,5288
71.71,30.35,5289
71.72,25.14,5290
71.66,28.42,5291
76.92,27.67,5292
72.47,28.07,5293
73.43,19.98,5294
72.68,10.21,5295
73.44,28.75,5296
72.64,30.33,5297
73.43,22.61,5298
72.45,25.96,5299
76.61,28.1,5300
72.58,25.16,5301
73.68,16.3,5302
31.1,29.42,5303
33.02,30.31,5304
31.79,27.85,5305
27.33,28.99,5306
29.19,40.71,5307
30.18,31.82,5308
33.19,47.79,5309
31.32,39.29,5310
33.58,11.23,5311
27.07,29.81,5312
31.35,28.69,5313
39.71,20.83,5314
33.97,32.65,5315
39.45,47.61,5316
30.16,32.41,5317
32.78,27.93,5318
41.07,11.93,5319
34.38,35.23,5320
32.38,29.01,5321
44.97,35.56,5322
35.24,29.49,5323
31.16,24.43,5324
47.43,17.97,5325
63.12,22.43,5326
58.18,45.7,5327
48.1,33.01,5328
56.12,22.51,5329
63.69,23.18,5330
58.9,12.68,5331
64.94,18.32,5332
56.06,38.07,5333
66.43,29.38,5334
57.26,30.15,5335
68.5,26.49,5336
63.73,24.23,5337
60.05,37.65,5338
59.3,46.34,5339
66.36,28.31,5340
65.76,18.84,5341
58.89,16.95,5342
63.9,22.67,5343
58.34,33.2,5344
67.17,27.41,5345
64.59,23.8,5346
26.18,16.9,5347
40.43,20.98,5348
37.54,43,5349
27.09,32.78,5350
35.71,26.49,5351
37.18,9.76,5352
38.9,18.51,5353
34.34,37.91,5354
38.45,23.79,5355
39.76,27.94,5356
34.9,21.98,5357
43.92,23.86,5358
40.69,23.56,5359
39.09,36.61,5360
38.82,43.48,5361
38.51,25.86,5362
39.2,20.46,5363
38.61,10.45,5364
39.65,23.96,5365
40.45,20.06,5366
43.4,24.79,5367
39.14,31.86,5368
15.46,22.87,5369
20.96,44.31,5370
14.07,35.37,5371
20.21,30.19,5372
18.42,17.06,5373
22.76,22.9,5374
17.79,39.77,5375
24.11,32.12,5376
22.82,28.76,5377
22.21,24.39,5378
19.71,25.12,5379
28.05,25.96,5380
23.8,28.82,5381
22.89,34.6,5382
22.48,44.7,5383
24.89,30.64,5384
23.59,22.78,5385
22.95,24.22,5386
23.47,28.09,5387
27.48,25.43,5388
23.17,24.92,5389
23.07,37.87,5390
12.64,36.52,5391
19.29,32.68,5392
15.87,10.95,5393
19.69,34.27,5394
18.71,33.64,5395
20.09,28.78,5396
18.35,27.27,5397
20.7,37.51,5398
20.3,34.72,5399
20.34,31.18,5400
